ABS,Adjustable_Seat,Bore,Cam_Type,Carburettor,Charging_Method,Clutch_Type,Colour,Compression_Ratio,Cooling,Country_of_Origin,Cylinders,Drive_Type,Dry_Weight,Engine_Config,Engine_Description,Engine_Type,Engine_Voltage,Exhaust_Config,First_Seen,Frame_Material,Front_Brake_Caliper(s),Front_Brake_Description,Front_Brake_Diameter,Front_Suspension,Front_Suspension_Travel,Fuel_Tank_Capacity,Gear_Change_Method,Gear_Number,Gear_Type,Ground_Clearance,Height,Ignition,Kilometers,Last_Modified,Last_Seen,Learner_Approved,Length,Linked_Braking_System,Make,Maximum_Power,Maximum_Power_RPM,Maximum_Torque,Maximum_Torque_RPM,Model,Network_ID,Postcode,Price,Rake_(Caster_Angle),Rear_Brake_Caliper(s),Rear_Brake_Description,Rear_Brake_Diameter,Rear_Suspension,Rear_Suspension_Travel,Recommended_RON,Registration_Expiry,Seat_Height,Seating_Capacity,Seating_Position,Side_Stand,Side_Stand_Start_Inhibitor,Starter,State,Stroke,Suburb,Swingarm_Type,Throttle_Bore,Traction_Control,Trail,URL,Valves_Per_Cylinder,Warranty_in_Months_from_First_Registration,Wet_Operational_Weight,Wheel_Type,Wheelbase,Width,Release_Year,Seller
Standard,,97.0,DOHC (Double Over Head Cam),EFI - Electronic Fuel Injection,Engine,,grey,10.0,Liquid,CANADA,2.0,Belt - Carbon Fibre Reinforced,326.0,V-Twin,1000.0,Piston,12.0,2 into 1,2019-08-25,,Four Piston,Dual disc; Brembo fixed calipers; Hydraulic; ABS,270.0,Double A-arm; Anti roll bar,,25.0,Left foot lever,5.0,Manual,115.0,1145.0,CDI (Capacitive Discharge Ignition),24261.0,2019-08-17,2019-09-08,No,2667.0,Standard,Can-Am,74.5,7500.0,110.0,5000.0,Spyder_RS_SM5,SSE-AD-6250648,4300.0,9500,,Single Piston,Single disc; Brembo floating caliper; Hydraulic; Foot operated 3-wheel system; EBD (Electronic Brake Distribution),270.0,Swingarm; monoshock,,95.0,01/10/2019,737.0,2.0,Forward,No,,Electric,QLD,68.0,Springfield,,,Standard,,https://www.bikesales.com.au/bikes/details/2013-can-am-spyder-rs-sm5/SSE-AD-6250648/?Cr=6,,24,,"Metallic Silver,2-spoke / Metallic Silver (F/R)",1711.0,1506.0,2013,Private
Standard,,97.0,DOHC (Double Over Head Cam),Multi-point EFI system,Engine,"Wet, multi-plate",orange,,Liquid,CANADA,2.0,Belt - Kevlar,317.0,V-Twin,1000.0,Piston,12.0,2 into 1,2019-08-25,,Four Piston,"Foot-activated hydraulic 3-wheel, EBS (Electronic Braking System), ABS",250.0,Independent double A-arm; Dual shock absorbers; Anti Roll Bar,144.0,27.0,Left foot lever,5.0,Manual,115.0,1145.0,CDI (Capacitive Discharge Ignition),64978.0,,2019-09-08,No,2667.0,,Can-Am,79.0,8500.0,110.0,7000.0,Spyder_RSS_SM5,OAG-AD-17556254,0.0,8999,,Single Piston,"Foot-activated hydraulic 3-wheel, EBS (Electronic Braking System), ABS",250.0,"Swingarm, Monoshock",145.0,95.0,01/02/2020,737.0,2.0,Upright,,,Electric,QLD,68.0,none,,57.0,,,https://www.bikesales.com.au/bikes/details/2012-can-am-spyder-rss-sm5/OAG-AD-17556254/?Cr=0,,24,,"Black, 6-double spoke (Front)",1727.0,1506.0,2012,Dealer
No,No,94.0,Desmodromic,EFI - Electronic Fuel Injection; Marelli; Elliptical throttle bodies,Engine,"Wet, Multi-disc; Hydraulic",red,12.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,848.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel; ALS 450,Four Piston,Twin semi-floating discs; Radially mounted Brembo 2-pad calipers; Hydraulic,320.0,43mm Showa upside down fork; Fully adjustabe,127.0,15.5,Left foot lever,6.0,Manual,,,CDI (Capacitive Discharge Ignition),27778.0,2019-08-24,2019-08-26,No,,No,Ducati,98.5,10000.0,100.0,9000.0,848,SSE-AD-6262260,4114.0,8400,24.5,Double Piston,Single disc; Hydraulic,245.0,Progressive linkage; Showa monoshock; Fully adjustable,120.05,95.0,01/09/2019,830.0,2.0,Forward,Standard,Standard,Electric,QLD,61.2,Kingston,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2009-ducati-848/SSE-AD-6262260/?Cr=0,4.0,24,,Black; Y-shape; 5-spoke; Forged aluminium,1430.0,,2009,Private
No,No,94.0,Desmodromic,EFI - Electronic Fuel Injection; Marelli; Elliptical throttle bodies,Engine,"Wet, Multi-disc; Hydraulic",red,12.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,848.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel; ALS 450,Four Piston,Twin semi-floating discs; Radially mounted Brembo 2-pad calipers; Hydraulic,320.0,43mm Showa upside down fork; Fully adjustabe,127.0,15.5,Left foot lever,6.0,Manual,,,CDI (Capacitive Discharge Ignition),21492.0,,2019-09-08,No,,No,Ducati,98.5,10000.0,100.0,9000.0,848,OAG-AD-17549319,0.0,8900,24.5,Double Piston,Single disc; Hydraulic,245.0,Progressive linkage; Showa monoshock; Fully adjustable,120.05,95.0,01/01/1970,830.0,2.0,Forward,Standard,Standard,Electric,TAS,61.2,none,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2008-ducati-848-my09/OAG-AD-17549319/?Cr=7,4.0,24,,Black; Y-shape; 5-spoke; Forged aluminium,1430.0,,2008,Dealer
No,,,Desmodromic,EFI - Electronic Fuel Injection,Engine,,red,,Liquid,ITALY,2.0,Chain,,L-Twin,999.0,Piston,12.0,,2019-08-25,,,Twin disc,,,,,,6.0,Manual,,,,27500.0,2019-08-19,2019-09-08,No,,,Ducati,,,,,999,SSE-AD-6244716,2762.0,9800,,,Single disc,,,,95.0,01/11/2019,,2.0,Forward,,,Electric,NSW,,Schofields,,,,,https://www.bikesales.com.au/bikes/details/2003-ducati-999/SSE-AD-6244716/?Cr=0,4.0,0,,,,,2003,Private
Standard,No,100.0,Desmodromic,EFI - Electronic Fuel Injection; Mitsubishi; Single injector per cylinder; RbW; elliptical throttle bodies,Engine,Wet; Multi-disc; Hydraulic,red,12.0,Liquid,ITALY,2.0,#530 Chain,,L-Twin,899.0,Piston,12.0,2 into 2,2019-08-25,Aluminium,Four Piston,Twin Semi-floating discs; Radially mounted Brembo Monobloc M4-32 Calipers; Hydraulic; Bosch 9MP ABS,320.0,43mm Showa Upside down BPF (Big Piston Fork); Fully adjustable,120.0,17.0,Left foot lever,6.0,Manual,,1100.0,,18300.0,2019-08-24,2019-09-08,No,2075.0,No,Ducati,109.0,10750.0,100.0,9000.0,Panigale,SSE-AD-6261150,2282.0,12995,24.0,Double Piston,Single disc; Hydraulic; ABS,245.0,Swingarm; Progressive linkage; Single Sachs shock absorber,,95.0,01/12/2019,830.0,2.0,Forward,Yes,Standard,Electric,NSW,57.2,Eleebana,Dual Sided,,Standard,96.0,https://www.bikesales.com.au/bikes/details/2013-ducati-899-panigale-my14/SSE-AD-6261150/?Cr=1,4.0,24,193.0,Light alloy; 10-spoke,,,2013,Private
Standard,,100.0,Desmodromic,EFI - Electronic Fuel Injection; Mitsubishi; 2 injectors per cylinder; Eliptical throttle bodies; RbW,Engine,Wet; Multi-disc; Self-servo; Slipper; Hydraulic,red,12.0,Liquid,ITALY,2.0,Chain,176.0,L-Twin,959.0,Piston,12.0,2 into 2,2019-08-25,Aluminium,Four Piston,Twin semi-floating discs; Radially mounted Brembo monobloc M4.32 calipers; Hydraulic; Bosch 9MP ABS,320.0,43mm Showa inverted BPF (Big Piston Fork); Fully adjustable (Chromed inner tubes),120.0,17.0,Left foot lever,6.0,Manual,,1115.0,,5951.0,,2019-09-08,No,2056.0,No,Ducati,117.08,10500.0,110.0,9000.0,Panigale,OAG-AD-17538933,0.0,17995,24.0,Double Piston,Single disc; Hydraulic; Bosch ABS,245.0,Swingarm; Single Sachs monoshock; Fully adjustable,130.0,95.0,01/09/2019,830.0,2.0,Forward,Standard,Standard,Electric,QLD,60.8,none,Dual Sided,,Standard,96.0,https://www.bikesales.com.au/bikes/details/2016-ducati-959-panigale/OAG-AD-17538933/?Cr=26,4.0,24,200.0,Black (or Red); 10-spoke; Light alloy,1431.0,810.0,2016,Dealer
No,,94.0,Desmodromic,EFI - Electronic Fuel Injection; Marelli; Elliptical throttle bodies,Engine,"Wet, Multi Plate, Hydraulic",red,13.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,848.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel; ALS 450,Four Piston,"Twin semi-floating discs, Radially mounted monobloc Brembo calipers, Hydraulic",320.0,43mm Showa upside down fork; Fully adjustable,127.0,15.5,Left foot lever,6.0,Manual,,1100.0,,39000.0,2019-08-19,2019-09-08,No,2100.0,No,Ducati,103.0,10500.0,100.0,10000.0,Superbike,SSE-AD-6255143,4170.0,10500,24.5,Double Piston,Single disc; Hydraulic,245.0,"Progressive linkage, fully adjustable Showa monoshock",120.0,95.0,01/12/2019,830.0,2.0,Forward,Yes,Standard,Electric,QLD,61.2,Morningside,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2013-ducati-848-evo/SSE-AD-6255143/?Cr=10,4.0,24,194.0,5-spoke; Light alloy,1430.0,758.0,2013,Private
No,,94.0,Desmodromic,EFI - Electronic Fuel Injection; Marelli; Ellptical throttle bodies,Engine,"Wet, Multi-disc, Hydraulic",red,13.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,848.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel; ALS 450,Four Piston,"Twin semi-floating discs, Radially mounted Brembo monobloc calipers, Hydraulic",320.0,43mm Showa upside down fork; Fully adjustable,127.0,15.5,Left foot lever,6.0,Manual,,,,18201.0,2019-08-24,2019-09-08,No,,No,Ducati,103.0,10500.0,100.0,10000.0,Superbike,SSE-AD-6261326,2136.0,11000,24.5,Double Piston,Single disc; Hydraulic,245.0,Progressive linkage; Showa monoshock; Fully adjustable,120.0,95.0,01/04/2020,830.0,2.0,Forward,Yes,Standard,Electric,NSW,61.2,Strathfield south,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2011-ducati-848-evo/SSE-AD-6261326/?Cr=17,4.0,24,,5-spoke; Light alloy,1430.0,,2011,Private
No,,94.0,Desmodromic,EFI - Electronic Fuel Injection; Marelli; Ellptical throttle bodies,Engine,"Wet, Multi-disc, Hydraulic",red,13.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,848.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel; ALS 450,Four Piston,"Twin semi-floating discs, Radially mounted Brembo monobloc calipers, Hydraulic",320.0,43mm Showa upside down fork; Fully adjustable,127.0,15.5,Left foot lever,6.0,Manual,,,,28700.0,2019-08-24,2019-09-08,No,,No,Ducati,103.0,10500.0,100.0,10000.0,Superbike,SSE-AD-6261434,2156.0,11000,24.5,Double Piston,Single disc; Hydraulic,245.0,Progressive linkage; Showa monoshock; Fully adjustable,120.0,95.0,01/01/2020,830.0,2.0,Forward,Yes,Standard,Electric,NSW,61.2,Kenthurst,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2011-ducati-848-evo/SSE-AD-6261434/?Cr=18,4.0,24,,5-spoke; Light alloy,1430.0,,2011,Private
No,,106.0,Desmodromic,"Marelli electronic fuel injection, elliptical throttle bodies",Engine,Dry multiplate with hydraulic control,red,12.0,Liquid,ITALY,2.0,Chain,169.0,L-Twin,1198.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel,Four Piston,"Dual semi-floating discs, Radially mounted Brembo Monobloc callipers-2pad, Hydraulic operation",330.0,Öhlins 43mm fully adjustable usd forks with TiN,120.0,15.5,Left foot lever,6.0,Manual,,1100.0,CDI (Capacitive Discharge Ignition),41830.0,,2019-08-26,No,2100.0,No,Ducati,125.0,9750.0,140.0,8000.0,Superbike,OAG-AD-17539742,0.0,11990,24.5,Double Piston,"Single Disc, Hydraulic Operation, Traction Control (DTC)",245.0,Progressive linkage with fully adjustable Öhlins monoshock with top-out spring. Aluminium single-sided swingarm,127.0,95.0,01/09/2019,820.0,2.0,Forward,Standard,,Electric,NSW,67.9,none,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2010-ducati-1198-s/OAG-AD-17539742/?Cr=20,4.0,24,,7-spoke forged light alloy,1430.0,,2010,Dealer
No,,106.0,Desmodromic,EFI - Electronic Fuel Injection,Engine,Dry multiplate with hydraulic control,grey,12.0,Liquid,ITALY,2.0,Chain,169.0,L-Twin,1198.0,Piston,12.0,,2019-08-25,Tubular steel,Four Piston,Twin semi floating discs; Hydraulic,330.0,43mm Ohlins upside down fork; Fully adjustable,43.0,15.5,Left foot lever,6.0,Manual,,1100.0,,20531.0,,2019-08-26,No,2100.0,No,Ducati,125.0,9750.0,140.0,8000.0,Superbike,OAG-AD-17538334,0.0,14490,,Double Piston,Single disc,245.0,Progressive linkage with Ohlins monoshock,127.0,95.0,01/12/2019,820.0,2.0,Forward,Standard,,Electric,QLD,67.9,none,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2009-ducati-1198-s/OAG-AD-17538334/?Cr=29,4.0,0,,Multi-spoke; Light alloy,1430.0,,2009,Dealer
No,,106.0,Desmodromic,"Marelli electronic fuel injection, elliptical throttle bodies",Engine,"Dry, Multi-plate, Hydraulic operation",blue,12.0,Liquid,ITALY,2.0,Chain,171.0,L-Twin,1198.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel trellis frame in ALS 450,Four Piston,"Twin semi-floating discs, Radially mounted Brembo Monobloc Calipers",330.0,Showa 43mm with TiO fully adjustable usd forks,127.0,15.5,,6.0,Manual,,1100.0,CDI (Capacitive Discharge Ignition),22000.0,2019-08-22,2019-08-30,No,2100.0,,Ducati,126.77,9500.0,140.0,8000.0,Superbike,SSE-AD-6259128,4103.0,15000,24.5,Double Piston,Single Disc,245.0,Progressive linkage; fully adjustable Showa monoshock. Aluminium single-sided swingarm,127.0,95.0,01/09/2019,820.0,2.0,Forward,,,Electric,QLD,67.9,Annerley,,,,,https://www.bikesales.com.au/bikes/details/2009-ducati-1198/SSE-AD-6259128/?Cr=34,4.0,24,,10-spoke; Light alloy,,,2009,Private
No,,94.0,Desmodromic,EFI - Electronic Fuel Injection; Marelli; Ellptical throttle bodies,Engine,"Wet, Multi Plate, Hydraulic operation",red,13.0,Liquid,ITALY,2.0,Chain,168.0,L-Twin,848.0,Piston,12.0,2 into 2,2019-08-25,Tubular steel; ALS 450,Four Piston,"Twin semi-floating discs, Hydrauli, Radially mounted monobloc Brembo calipers, 2-pad",320.0,43mm Showa upside down fork; Fully adjustable,127.0,15.5,Left foot lever,6.0,Manual,,,,2607.0,2019-08-19,2019-09-08,No,,No,Ducati,103.0,10500.0,100.0,10000.0,Superbike,SSE-AD-5602861,2077.0,15000,24.5,Double Piston,Single disc; Hydraulic,245.0,"Progressive linkage, fully adjustable Showa monoshock",120.0,95.0,01/03/2020,830.0,2.0,Forward,Yes,Standard,Electric,NSW,61.2,Hornsby,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2012-ducati-848-evo/SSE-AD-5602861/?Cr=36,4.0,24,194.0,5-spoke; Light alloy,1430.0,,2012,Private
Standard,No,112.0,Desmodromic,"EFI - Electronic Fuel Injection, Mitsubishi, RbW, Elliptical throttle bodies; Twin injectors per cyclinder",Engine,"Slipper, self-servo wet multiplate; hydraulic control",red,12.0,Liquid,ITALY,2.0,#525 O-Ring Chain,166.5,L-Twin,1199.0,Piston,12.0,2 into 2,2019-08-25,Aluminum,Four Piston,"Twin semi-floating discs, radially mounted Brembo Monobloc M50 Callipers, Hydraulic, 9ME ABS",330.0,"43mm Öhlins NIX30;TiN, fully adjustable USD fork. Electronic compression/rebound damping adjustment",120.0,17.0,Left foot lever,6.0,Manual,,1100.0,,12447.0,2019-08-17,2019-09-08,No,2075.0,No,Ducati,143.0,10750.0,140.0,9000.0,Superbike,SSE-AD-6250528,2113.0,19250,24.5,Double Piston,"Single disc, Hydraulic, 9ME ABS, Traction control",245.0,Fully adjustable Ohlins TTX36 shock absorber. Electronic compression & rebound damping adjustment. Adjustable linkage: Progressive/flat. Aluminum single-sided swingarm.,130.0,95.0,01/07/2020,825.0,2.0,Forward,Yes,Standard,Electric,NSW,60.8,North ryde,Single Sided,,Standard,100.0,https://www.bikesales.com.au/bikes/details/2013-ducati-1199-panigale-s/SSE-AD-6250528/?Cr=60,4.0,24,190.5,Black; 3-spoke; Forged light alloy,1437.0,,2013,Private
Standard,,,Desmodromic,,Engine,,red,,Liquid,ITALY,2.0,Chain,,L-Twin,950.0,Piston,12.0,,2019-08-25,,,,,,,,Left foot lever,6.0,Manual,,,,27494.0,,2019-09-08,No,,,Ducati,,,,,Supersport,OAG-AD-17537915,0.0,14490,,,,,,,95.0,01/01/1970,,,,Standard,,Electric,QLD,,none,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2017-ducati-supersport/OAG-AD-17537915/?Cr=1,4.0,0,,,,,2017,Dealer
Standard,,,Desmodromic,,Engine,,red,,Liquid,ITALY,2.0,Chain,,L-Twin,950.0,Piston,12.0,,2019-08-25,,,,,,,,Left foot lever,6.0,Manual,,,,,,2019-09-08,No,,,Ducati,,,,,Supersport,OAG-AD-17535145,0.0,16990,,,,,,,95.0,01/01/1970,,,,Standard,,Electric,QLD,,none,Single Sided,,,,https://www.bikesales.com.au/bikes/details/2018-ducati-supersport/OAG-AD-17535145/?Cr=5,4.0,0,,,,,2018,Dealer
No,,48.5,DOHC (Double Over Head Cam),Keihin VP20,Engine,"Wet, Multi-disc; Coil springs",green,11.0,Liquid,JAPAN,4.0,Chain - O'Ring,142.0,Inline,250.0,Piston,12.0,,2019-08-25,,Double Piston,Twin disc; Hydraulic,275.0,37mm conventional telescopic fork,,13.0,Left foot lever,6.0,Manual,130.0,1080.0,CDI (Capacitive Discharge Ignition),71000.0,2019-08-19,2019-08-30,Yes,1975.0,No,Honda,33.6,15000.0,30.0,12000.0,CBR,SSE-AD-6255129,2478.0,2500,24.0,Single Piston,Single disc; Hydraulic,220.0,Swingarm; Monoshock,,91.0,01/07/2020,725.0,2.0,Forward,Standard,,Electric,NSW,33.8,Cumbalum,Dual Sided,,No,89.0,https://www.bikesales.com.au/bikes/details/1994-honda-cbr250rr/SSE-AD-6255129/?Cr=20,4.0,0,157.0,Black; Multi-spoke,1345.0,675.0,1994,Private
No,,48.5,DOHC (Double Over Head Cam),Keihin VP20,Engine,"Wet, Multi-disc; Coil springs",black,11.0,Liquid,JAPAN,4.0,Chain - O'Ring,142.0,Inline,250.0,Piston,12.0,,2019-08-25,,Double Piston,Twin disc; Hydraulic,275.0,37mm conventional telescopic fork,,13.0,Left foot lever,6.0,Manual,130.0,1080.0,CDI (Capacitive Discharge Ignition),51608.0,2019-08-24,2019-09-08,Yes,1975.0,No,Honda,33.6,15000.0,30.0,12000.0,CBR,SSE-AD-6261573,2071.0,2890,24.0,Single Piston,Single disc; Hydraulic,220.0,Swingarm; Monoshock,,91.0,01/01/2020,725.0,2.0,Forward,Yes,,Electric,NSW,33.8,Killara,Dual Sided,20.0,No,89.0,https://www.bikesales.com.au/bikes/details/1999-honda-cbr250rr/SSE-AD-6261573/?Cr=33,4.0,0,157.0,Black; Multi-spoke,1345.0,675.0,1999,Private
Standard,,76.0,DOHC (Double Over Head Cam),PGM-FI electronic fuel injection,Engine,"Wet, Multi Plate, Mechanical operation",red,10.0,Liquid,THAILAND,1.0,Chain,,Vertical,250.0,Piston,12.0,1 into 1,2019-08-25,,Double Piston,"Single disc, Hydraulic operation, Sintered metal pads, ABS",296.0,37mm Telescopic fork,118.0,13.0,,6.0,Manual,145.0,1127.0,CDI (Capacitive Discharge Ignition),5800.0,2019-08-19,2019-09-08,Yes,2030.0,,Honda,18.6,8500.0,30.0,7000.0,CBR,SSE-AD-6254738,2228.0,3200,,Double Piston,"Single disc, Hydraulic operation, Sintered metal pads, ABS",220.0,Pro-Link Monoshock damper,104.0,95.0,01/09/2019,784.0,2.0,Forward,,,Electric,NSW,55.0,Yowie bay,,,,,https://www.bikesales.com.au/bikes/details/2011-honda-cbr250r-abs/SSE-AD-6254738/?Cr=58,4.0,24,165.0,"Silver, 5-spoke",1369.0,720.0,2011,Private
Standard,,76.0,DOHC (Double Over Head Cam),PGM-FI electronic fuel injection,Engine,"Wet, Multi Plate, Mechanical",black,10.0,Liquid,THAILAND,1.0,Chain,,Vertical,250.0,Piston,12.0,1 into 1,2019-08-25,,Double Piston,"Single disc, Hydraulic, Sintered metal pads, ABS",296.0,37mm Telescopic fork,118.0,13.0,,6.0,Manual,145.0,1127.0,CDI (Capacitive Discharge Ignition),1172.0,,2019-09-08,Yes,2030.0,,Honda,18.6,8500.0,30.0,7000.0,CBR,OAG-AD-17538760,0.0,3490,,Double Piston,"Single disc, Hydraulic, Sintered metal pads, ABS",220.0,Pro-Link Monoshock damper,104.0,95.0,01/01/1970,784.0,2.0,Forward,,,Electric,QLD,55.0,none,,,,,https://www.bikesales.com.au/bikes/details/2012-honda-cbr250r-abs/OAG-AD-17538760/?Cr=64,4.0,24,165.0,"Silver, 5-spoke",1369.0,720.0,2012,Dealer
No,,48.5,DOHC (Double Over Head Cam),Keihin VP20,Engine,"Wet, Multi-disc; Coil springs",white,11.0,Liquid,JAPAN,4.0,Chain - O'Ring,142.0,Inline,250.0,Piston,12.0,,2019-08-25,,Double Piston,Twin disc; Hydraulic,275.0,37mm conventional telescopic fork,,13.0,Left foot lever,6.0,Manual,130.0,1080.0,CDI (Capacitive Discharge Ignition),71307.0,2019-08-24,2019-09-08,Yes,1975.0,No,Honda,33.6,15000.0,30.0,12000.0,CBR,SSE-AD-6260760,5172.0,3500,24.0,Single Piston,Single disc; Hydraulic,220.0,Swingarm; Monoshock,,91.0,01/10/2019,725.0,2.0,Forward,Yes,,Electric,SA,33.8,Willunga,Dual Sided,20.0,No,89.0,https://www.bikesales.com.au/bikes/details/1997-honda-cbr250rr/SSE-AD-6260760/?Cr=70,4.0,0,157.0,Black; Multi-spoke,1345.0,675.0,1997,Private
Standard,No,76.0,DOHC (Double Over Head Cam),PGM-FI Programmed fuel inection system,Engine,Multi-disc,black,10.0,Liquid,THAILAND,1.0,Chain - O'Ring,,Vertical,300.0,Piston,12.0,,2019-08-25,Steel,Double Piston,Single disc; Hydraulic; Sintered metal pads; ABS,296.0,37mm Telescopic fork,118.02,13.0,Left foot lever,6.0,Manual,145.0,1120.0,,7076.0,,2019-09-08,Yes,2035.0,No,Honda,22.7,,30.0,,CBR,OAG-AD-17528813,0.0,3990,25.3,Single Piston,Single disc; Hydraulic; Resin mold pads,220.0,Pro-link; Monoshock; 5-way spring preload adjustment,103.3,95.0,01/08/2019,,2.0,Forward,Yes,Standard,Electric,QLD,63.0,none,Dual Sided,38.0,No,,https://www.bikesales.com.au/bikes/details/2016-honda-cbr300r-abs-cbr300ra/OAG-AD-17528813/?Cr=89,4.0,24,163.0,Black; 5-spoke,1380.0,720.0,2016,Dealer
Standard,,76.0,DOHC (Double Over Head Cam),PGM-FI electronic fuel injection,Engine,Multi-disc,black,10.0,Liquid,JAPAN,1.0,Chain,,Vertical,300.0,Piston,12.0,1 into 1,2019-08-25,Steel,Double Piston,Single disc; Hydraulic; Sintered metal pads; 2-channel ABS,296.0,37mm Telescopic fork,118.02,13.0,Left foot lever,6.0,Manual,,1120.0,,2338.0,2019-08-21,2019-08-26,Yes,2035.0,No,Honda,22.7,,30.0,,CBR,SSE-AD-6017123,3170.0,4100,,Single Piston,Single disc; Hydraulic; Resin mold pads,220.0,Pro-link; Monoshock; 5-way spring preload adjustment,103.5,95.0,01/10/2019,785.0,2.0,Forward,Yes,Standard,Electric,VIC,63.0,Mulgrave,Dual Sided,38.0,No,,https://www.bikesales.com.au/bikes/details/2015-honda-cbr300r-abs-se-cbr300rase/SSE-AD-6017123/?Cr=99,4.0,24,163.0,Black/Yellow rim stripe; 5-spoke,1380.0,720.0,2015,Private
No,No,67.0,DOHC (Double Over Head Cam),PGM-FI Programmed fuel inection system,Engine,"Wet, Multi-disc",black,10.0,Liquid,THAILAND,2.0,Chain,,Parallel,500.0,Piston,12.0,2 into 1,2019-08-25,Steel,Double Piston,Single wave disc; Nissin caliper; Hydraulic,320.0,41mm Conventional telescopic fork,,15.7,Left foot lever,6.0,Manual,140.0,1145.0,,2757.0,,2019-09-08,Yes,2075.0,No,Honda,35.0,8500.0,50.0,7000.0,CBR,OAG-AD-17550323,0.0,4490,25.5,Single Piston,Single wave disc; Hydraulic,240.0,Swingarm; Prolink monoshock; 9-stage adjustable preload,,95.0,01/01/1970,790.0,2.0,Forward,Yes,,Electric,QLD,66.8,none,Dual Sided,,No,101.9,https://www.bikesales.com.au/bikes/details/2014-honda-cbr500r/OAG-AD-17550323/?Cr=113,4.0,0,194.0,Multi-spoke; Cast aluminium,1410.0,740.0,2014,Dealer
No,,76.0,DOHC (Double Over Head Cam),PGM-FI Programmed fuel inection system,Engine,Multi-disc,black,10.0,Liquid,JAPAN,1.0,Chain - O'Ring,,Vertical,300.0,Piston,12.0,1 into 1,2019-08-25,Steel,Double Piston,Single disc; Hydraulic; Sintered metal pads,296.0,37mm Telescopic fork,118.02,13.0,Left foot lever,6.0,Manual,145.0,1120.0,,6100.0,2019-08-21,2019-09-08,Yes,2035.0,No,Honda,22.7,,30.0,,CBR,SSE-AD-6257788,4305.0,4999,25.3,Single Piston,Single disc; Hydraulic; Resin mold pads,220.0,Pro-link; Monoshock; 5-way spring preload adjustment,103.3,95.0,01/11/2019,785.0,2.0,Forward,Yes,Standard,Electric,QLD,63.0,Sadliers crossing,Dual Sided,38.0,No,,https://www.bikesales.com.au/bikes/details/2014-honda-cbr300r-se-my15/SSE-AD-6257788/?Cr=134,4.0,24,160.0,Black/Yellow rim stripe; 5-spoke,1380.0,720.0,2014,Private
No,No,67.0,DOHC (Double Over Head Cam),PGM-FI Programmed fuel inection system,Engine,"Wet, Multi-disc",silver,10.0,Liquid,THAILAND,2.0,Chain,,Parallel,500.0,Piston,12.0,2 into 1,2019-08-25,Steel,Double Piston,Single wave disc; Nissin caliper; Hydraulic,320.0,41mm Conventional telescopic fork,,15.7,Left foot lever,6.0,Manual,140.0,1145.0,,39675.0,,2019-09-08,Yes,2075.0,No,Honda,35.0,8500.0,50.0,7000.0,CBR,OAG-AD-17546137,0.0,5499,25.5,Single Piston,Single wave disc; Hydraulic,240.0,Swingarm; Prolink monoshock; 9-stage adjustable preload,,95.0,01/01/1970,790.0,2.0,Forward,Yes,,Electric,NSW,66.8,none,Dual Sided,,No,101.9,https://www.bikesales.com.au/bikes/details/2015-honda-cbr500r/OAG-AD-17546137/?Cr=140,4.0,0,194.0,Multi-spoke; Cast aluminium,1410.0,740.0,2015,Dealer
Standard,,67.0,DOHC (Double Over Head Cam),PGM-FI Electronic Fuel Injection,Alternator & Regulator-Rectifier,Wet; Multi-disc; Slipper/Assist,red,11.0,Liquid,,4.0,Chain,,Inline,650.0,Piston,12.0,4 into 1,2019-08-25,Steel,Four Piston,Twin floating discs; Radial mount calipers; Hydraulic; 2-channel ABS,310.0,41mm Showa Separate Function Fork (SFF) inverted fork,108.0,15.4,Left foot lever,6.0,Manual,130.0,1150.0,,1100.0,2019-08-22,2019-09-08,Yes,2130.0,No,Honda,,,,,CBR_650,SSE-AD-6257836,2200.0,10000,,Single Piston,Single disc; Hydraulic; ABS,240.0,Pro-Link swingarm; Monoshock; Preload 7-way Adjustable,128.0,95.0,01/04/2020,810.0,2.0,Upright,Standard,,Electric,NSW,46.0,Bankstown,Dual Sided,,Standard,,https://www.bikesales.com.au/bikes/details/2019-honda-cbr650r-abs/SSE-AD-6257836/?Cr=0,4.0,0,207.0,Y Shaped; 5 Spoke; Cast Aluminium,1450.0,750.0,2019,Private
